,datetime,price,log_diff,log_price
242,2022-08-31 04:00:00,968.89,0.0466925401481788,6.876151086355139
243,2022-09-01 04:00:00,1034.35,0.0653774027339189,6.941528489089058
244,2022-09-02 04:00:00,934.12,-0.1019235794556321,6.839604909633426
245,2022-09-03 04:00:00,1049.41,0.1163784708285948,6.955983380462021
246,2022-09-04 04:00:00,937.67,-0.112585305723023,6.843398074738998
247,2022-09-05 04:00:00,999.24,0.0635969152967304,6.906994990035728
248,2022-09-06 04:00:00,985.91,-0.0134299174896392,6.893565072546089
249,2022-09-07 04:00:00,1022.57,0.036509272685314,6.930074345231403
250,2022-09-08 04:00:00,1006.03,-0.0163071739427991,6.913767171288604
251,2022-09-09 04:00:00,982.1,-0.0240740351248751,6.889693136163729
252,2022-09-10 04:00:00,1094.43,0.1082958226095494,6.997988958773278
253,2022-09-11 04:00:00,992.9,-0.0973590047337298,6.900629954039548
254,2022-09-12 04:00:00,1036.42,0.0428977920307174,6.943527746070266
255,2022-09-13 04:00:00,998.52,-0.0372535633699264,6.906274182700339
256,2022-09-14 04:00:00,961.26,-0.038029258813661,6.868244923886678
257,2022-09-15 04:00:00,995.42,0.034919834761081,6.903164758647759
258,2022-09-16 04:00:00,966.38,-0.0296076270455989,6.87355713160216
259,2022-09-17 04:00:00,1018.85,0.0528726876447853,6.926429819246946
260,2022-09-18 04:00:00,859.55,-0.1700208227594428,6.756408996487503
261,2022-09-19 04:00:00,870.25,0.0123715302040459,6.768780526691549
262,2022-09-20 04:00:00,987.06,0.1259503011678351,6.894730827859384
263,2022-09-21 04:00:00,984.77,-0.0023227164913279,6.892408111368056
264,2022-09-22 04:00:00,954.69,-0.0310214309135314,6.861386680454524
265,2022-09-23 04:00:00,968.08,0.0139280480352725,6.875314728489797
266,2022-09-24 04:00:00,994.37,0.0267946423055143,6.902109370795311
267,2022-09-25 04:00:00,857.93,-0.1475868597171779,6.754522511078133
268,2022-09-26 04:00:00,970.07,0.1228457227639845,6.877368233842118
269,2022-09-27 04:00:00,1021.9,0.0520506847760451,6.929418918618163
270,2022-09-28 04:00:00,944.88,-0.078360983314571,6.851057935303592
271,2022-09-29 04:00:00,1031.17,0.0873914235785688,6.938449358882161
272,2022-09-30 04:00:00,984.09,-0.0467320025977961,6.8917173562843645
273,2022-10-01 04:00:00,1010.17,0.0261565562189352,6.9178739125033
274,2022-10-02 04:00:00,972.83,-0.0376645629511145,6.880209349552185
275,2022-10-03 04:00:00,923.66,-0.0518653109943345,6.828344038557851
276,2022-10-04 04:00:00,985.56,0.0648659689822501,6.893210007540101
277,2022-10-05 04:00:00,998.09,0.0126334450660801,6.905843452606181
278,2022-10-06 04:00:00,1003.55,0.0054555399993212,6.911298992605502
279,2022-10-07 04:00:00,998.26,-0.005285229181668,6.906013763423834
280,2022-10-08 04:00:00,1108.8,0.1050198650118048,7.011033628435639
281,2022-10-09 04:00:00,975.88,-0.1276940004012905,6.883339628034348
282,2022-10-10 04:00:00,1056.18,0.0790742762515872,6.962413904285936
283,2022-10-11 04:00:00,996.54,-0.0581246249469735,6.904289279338962
284,2022-10-12 04:00:00,989.82,-0.0067661709230737,6.897523108415888
285,2022-10-13 04:00:00,1020.91,0.0309265569897831,6.9284496654056715
286,2022-10-14 04:00:00,1031.65,0.0104650758255671,6.938914741231239
287,2022-10-15 04:00:00,1048.41,0.0161152685166667,6.955030009747905
288,2022-10-16 04:00:00,992.94,-0.0543597704889986,6.900670239258907
289,2022-10-17 04:00:00,999.65,0.006734978458935,6.907405217717842
290,2022-10-18 04:00:00,1024.24,0.024300935420082,6.931706153137924
291,2022-10-19 04:00:00,988.02,-0.0360032126799616,6.895702940457962
292,2022-10-20 04:00:00,955.92,-0.0330287129164634,6.862674227541499
293,2022-10-21 04:00:00,787.15,-0.1942554000808609,6.668418827460638
294,2022-10-22 04:00:00,949.36,0.1873692458962459,6.855788073356884
295,2022-10-23 04:00:00,930.34,-0.0202379626239839,6.8355501107329
296,2022-10-24 04:00:00,954.13,0.0252498197755146,6.860799930508414
297,2022-10-25 04:00:00,961.85,0.008058582843776,6.86885851335219
298,2022-10-26 04:00:00,1010.38,0.0492232633472502,6.918081776699441
299,2022-10-27 04:00:00,993.78,-0.0165659225073229,6.901515854192118
300,2022-10-28 04:00:00,892.63,-0.1073436928821527,6.794172161309965
301,2022-10-29 04:00:00,982.6,0.0960299584245829,6.890202119734548
302,2022-10-30 04:00:00,907.54,-0.0794644774319239,6.810737642302624
303,2022-10-31 04:00:00,914.81,0.0079787511373705,6.818716393439995
304,2022-11-01 04:00:00,774.88,-0.1660082147850756,6.652708178654919
305,2022-11-02 04:00:00,412.8,-0.6297449644875659,6.022963214167353
306,2022-11-03 04:00:00,921.6,0.8031480757742742,6.826111289941627
307,2022-11-04 04:00:00,1003.31,0.0849485230488102,6.9110598129904375
308,2022-11-05 04:00:00,1027.24,0.0235710599970548,6.934630872987492
309,2022-11-06 04:00:00,946.78,-0.0815641193561562,6.853066753631336
310,2022-11-07 04:00:00,945.8,-0.0010356234215604,6.852031130209776
311,2022-11-08 04:00:00,909.13,-0.0395430319564367,6.812488098253339
312,2022-11-09 04:00:00,955.96,0.0502279729185186,6.862716071171858
313,2022-11-10 04:00:00,950.43,-0.0058015574050962,6.856914513766761
314,2022-11-11 04:00:00,948.45,-0.0020854405940289,6.854829073172732
315,2022-11-12 04:00:00,938.2,-0.0108659272783748,6.8439631458943575
316,2022-11-13 04:00:00,610.34,-0.429946966954712,6.4140161789396455
317,2022-11-14 04:00:00,696.74,0.1323961349692188,6.546412313908864
318,2022-11-15 04:00:00,945.09,0.3048678471452568,6.851280161054121
319,2022-11-16 04:00:00,795.01,-0.1729254678625471,6.678354693191574
320,2022-11-17 04:00:00,953.73,0.18202591933139,6.860380612522964
321,2022-11-18 04:00:00,965.86,0.012638283650312,6.873018896173276
322,2022-11-19 04:00:00,965.24,-0.0006421210929552,6.872376775080321
323,2022-11-20 04:00:00,912.07,-0.0566600335654916,6.815716741514829
324,2022-11-21 04:00:00,977.44,0.0692201673866277,6.884936908901457
325,2022-11-22 04:00:00,995.06,0.0178661279466103,6.902803036848067
326,2022-11-23 04:00:00,954.02,-0.0421184012589428,6.8606846355891244
327,2022-11-24 04:00:00,999.83,0.0469006289413744,6.907585264530499
328,2022-11-25 04:00:00,1002.98,0.0031455830531665,6.9107308475836655
329,2022-11-26 04:00:00,974.87,-0.0284267188088307,6.882304128774835
330,2022-11-27 04:00:00,953.1,-0.022584298831255,6.85971982994358
331,2022-11-28 04:00:00,1029.2,0.0768172504640096,6.936537080407589
332,2022-11-29 04:00:00,925.91,-0.1057600427095026,6.830777037698087
333,2022-11-30 04:00:00,871.38,-0.0606988758503188,6.770078161847768
334,2022-12-01 04:00:00,1007.38,0.1450300181795523,6.91510818002732
335,2022-12-02 04:00:00,1023.89,0.0162561979269897,6.93136437795431
336,2022-12-03 04:00:00,1042.79,0.0182907144925046,6.949655092446815
337,2022-12-04 04:00:00,1018.27,-0.0237947045693243,6.92586038787749
338,2022-12-05 04:00:00,1128.73,0.1029879979813337,7.028848385858824
339,2022-12-06 04:00:00,1091.42,-0.0336135061875504,6.9952348796712736
340,2022-12-07 04:00:00,1130.51,0.0351892576511492,7.030424137322423
341,2022-12-08 04:00:00,1054.65,-0.0694599000091429,6.96096423731328
342,2022-12-09 04:00:00,1078.65,0.0225013009033325,6.983465538216612
343,2022-12-10 04:00:00,1083.69,0.0046616250237345,6.988127163240347
344,2022-12-11 04:00:00,1067.82,-0.0147526972503975,6.9733744659899495
345,2022-12-12 04:00:00,1076.59,0.0081794515929329,6.9815539175828825
346,2022-12-13 04:00:00,1027.99,-0.0461931992415447,6.935360718341338
347,2022-12-14 04:00:00,1011.82,-0.0158547499265386,6.919505968414799
348,2022-12-15 04:00:00,1076.94,0.0623729968833064,6.9818789652981055
349,2022-12-16 04:00:00,1092.81,0.0146286742818224,6.996507639579928
350,2022-12-17 04:00:00,1246.86,0.1318760303507504,7.128383669930678
351,2022-12-18 04:00:00,1104.59,-0.1211541655554482,7.00722950437523
352,2022-12-19 04:00:00,1129.01,0.0218669171311312,7.029096421506361
353,2022-12-20 04:00:00,1129.59,0.0005135925022123,7.029610014008574
354,2022-12-21 04:00:00,1186.71,0.0493300373566008,7.078940051365175
355,2022-12-22 04:00:00,1213.87,0.0226288305005963,7.101568881865771
356,2022-12-23 04:00:00,1274.75,0.0489364780694945,7.1505053599352655
357,2022-12-24 04:00:00,1352.54,0.0592342252094111,7.209739585144677
358,2022-12-25 04:00:00,1243.4,-0.0841347433094394,7.125604841835237
359,2022-12-26 04:00:00,1206.18,-0.0303912219539927,7.095213619881244
360,2022-12-27 04:00:00,1148.74,-0.0487926513634917,7.046420968517753
361,2022-12-28 04:00:00,1107.31,-0.0367320388782204,7.009688929639532
362,2022-12-29 04:00:00,1099.79,-0.006814398169439,7.002874531470093
363,2022-12-30 04:00:00,1058.83,-0.0379547275555687,6.964919803914524
364,2022-12-31 04:00:00,1059.53,0.0006608886359993,6.965580692550524
365,2023-01-01 04:00:00,1131.01,0.0652856252594888,7.030866317810013
366,2023-01-02 04:00:00,987.68,-0.1355075591644272,6.895358758645585
367,2023-01-03 04:00:00,1062.95,0.0734445819014855,6.968803340547071
368,2023-01-04 04:00:00,1016.15,-0.045027085510755,6.923776255036316
369,2023-01-05 04:00:00,1024.47,0.0081544296370292,6.931930684673345
370,2023-01-06 04:00:00,930.3,-0.0964235698988318,6.835507114774513
371,2023-01-07 04:00:00,933.8,0.003755167762323,6.839262282536836
372,2023-01-08 04:00:00,992.07,0.0605313867746071,6.8997936693114434
